native_program_id,native_program_name,trusted_panel_tier,initial_review_call,manual_review_priority,waus8730_gene_id,preferred_name,source_leiden_clusters,best_marker_rank,max_marker_score,evidence_level,annotation_summary,reason_for_inclusion,review_note,manual_decision,manual_decision_notes,marker_label,grouping,group,n_cells,mean_expression,detection_fraction
photosynthesis_light_harvesting,Photosynthesis / light harvesting,core_marker,keep_initial,high,Waus8730.v1.chr17.g061240,ELIP,2;8,3,48.9931,high,Chlorophyll A-B binding protein,High-evidence marker with top-five rank in at least one Wolffia Leiden cluster and interpretable annotation.,Strong ranked marker with interpretable annotation; keep for first-pass scoring unless manual review finds a problem.,,,ELIP|Waus8730.v1.chr17.g061240,timepoint,dusk,5552,0.12333137255158778,0.11797550432276657
photosynthesis_light_harvesting,Photosynthesis / light harvesting,core_marker,keep_initial,high,Waus8730.v1.chr11.g023520,-,0;4;11,3,39.6595,high,"RuBisCO catalyzes two reactions the carboxylation of D- ribulose 1,5-bisphosphate, the primary event in carbon dioxide fixation, as well as the oxidative fragmentation of the pentose substrate. Both reactions occur simultaneously and in competition at the same",High-evidence marker with top-five rank in at least one Wolffia Leiden cluster and interpretable annotation.,Strong ranked marker with interpretable annotation; keep for first-pass scoring unless manual review finds a problem.,,,Waus8730.v1.chr11.g023520,all_cells,all_cells,11084,4.162279895205015,0.9963911945146157
photosynthesis_light_harvesting,Photosynthesis / light harvesting,core_marker,keep_initial,high,Waus8730.v1.chr11.g023520,-,0;4;11,3,39.6595,high,"RuBisCO catalyzes two reactions the carboxylation of D- ribulose 1,5-bisphosphate, the primary event in carbon dioxide fixation, as well as the oxidative fragmentation of the pentose substrate. Both reactions occur simultaneously and in competition at the same",High-evidence marker with top-five rank in at least one Wolffia Leiden cluster and interpretable annotation.,Strong ranked marker with interpretable annotation; keep for first-pass scoring unless manual review finds a problem.,,,Waus8730.v1.chr11.g023520,timepoint,dawn,5532,4.206669291541066,0.9954808387563269
photosynthesis_light_harvesting,Photosynthesis / light harvesting,core_marker,keep_initial,high,Waus8730.v1.chr11.g023520,-,0;4;11,3,39.6595,high,"RuBisCO catalyzes two reactions the carboxylation of D- ribulose 1,5-bisphosphate, the primary event in carbon dioxide fixation, as well as the oxidative fragmentation of the pentose substrate. Both reactions occur simultaneously and in competition at the same",High-evidence marker with top-five rank in at least one Wolffia Leiden cluster and interpretable annotation.,Strong ranked marker with interpretable annotation; keep for first-pass scoring unless manual review finds a problem.,,,Waus8730.v1.chr11.g023520,timepoint,dusk,5552,4.11805040303444,0.9972982708933718
photosynthesis_light_harvesting,Photosynthesis / light harvesting,core_marker,keep_initial,medium,Waus8730.v1.chr11.g023670,-,0;4;11,4,38.7658,high,"RuBisCO catalyzes two reactions the carboxylation of D- ribulose 1,5-bisphosphate, the primary event in carbon dioxide fixation, as well as the oxidative fragmentation of the pentose substrate. Both reactions occur simultaneously and in competition at the same",High-evidence marker with top-five rank in at least one Wolffia Leiden cluster and interpretable annotation.,Strong ranked marker with interpretable annotation; keep for first-pass scoring unless manual review finds a problem.,,,Waus8730.v1.chr11.g023670,all_cells,all_cells,11084,3.9316578347339783,0.9944965716347889
photosynthesis_light_harvesting,Photosynthesis / light harvesting,core_marker,keep_initial,medium,Waus8730.v1.chr11.g023670,-,0;4;11,4,38.7658,high,"RuBisCO catalyzes two reactions the carboxylation of D- ribulose 1,5-bisphosphate, the primary event in carbon dioxide fixation, as well as the oxidative fragmentation of the pentose substrate. Both reactions occur simultaneously and in competition at the same",High-evidence marker with top-five rank in at least one Wolffia Leiden cluster and interpretable annotation.,Strong ranked marker with interpretable annotation; keep for first-pass scoring unless manual review finds a problem.,,,Waus8730.v1.chr11.g023670,timepoint,dawn,5532,3.968119416740224,0.9920462762111352
photosynthesis_light_harvesting,Photosynthesis / light harvesting,core_marker,keep_initial,medium,Waus8730.v1.chr11.g023670,-,0;4;11,4,38.7658,high,"RuBisCO catalyzes two reactions the carboxylation of D- ribulose 1,5-bisphosphate, the primary event in carbon dioxide fixation, as well as the oxidative fragmentation of the pentose substrate. Both reactions occur simultaneously and in competition at the same",High-evidence marker with top-five rank in at least one Wolffia Leiden cluster and interpretable annotation.,Strong ranked marker with interpretable annotation; keep for first-pass scoring unless manual review finds a problem.,,,Waus8730.v1.chr11.g023670,timepoint,dusk,5552,3.895327598484241,0.9969380403458213
photosynthesis_light_harvesting,Photosynthesis / light harvesting,core_marker,keep_initial,medium,Waus8730.v1.chr11.g023640,-,0;11,4,28.0335,high,"RuBisCO catalyzes two reactions the carboxylation of D- ribulose 1,5-bisphosphate, the primary event in carbon dioxide fixation, as well as the oxidative fragmentation of the pentose substrate. Both reactions occur simultaneously and in competition at the same",High-evidence marker with top-five rank in at least one Wolffia Leiden cluster and interpretable annotation.,Strong ranked marker with interpretable annotation; keep for first-pass scoring unless manual review finds a problem.,,,Waus8730.v1.chr11.g023640,all_cells,all_cells,11084,6.057919772350523,0.9998195597257308
photosynthesis_light_harvesting,Photosynthesis / light harvesting,core_marker,keep_initial,medium,Waus8730.v1.chr11.g023640,-,0;11,4,28.0335,high,"RuBisCO catalyzes two reactions the carboxylation of D- ribulose 1,5-bisphosphate, the primary event in carbon dioxide fixation, as well as the oxidative fragmentation of the pentose substrate. Both reactions occur simultaneously and in competition at the same",High-evidence marker with top-five rank in at least one Wolffia Leiden cluster and interpretable annotation.,Strong ranked marker with interpretable annotation; keep for first-pass scoring unless manual review finds a problem.,,,Waus8730.v1.chr11.g023640,timepoint,dawn,5532,6.098333776646512,1.0
photosynthesis_light_harvesting,Photosynthesis / light harvesting,core_marker,keep_initial,medium,Waus8730.v1.chr11.g023640,-,0;11,4,28.0335,high,"RuBisCO catalyzes two reactions the carboxylation of D- ribulose 1,5-bisphosphate, the primary event in carbon dioxide fixation, as well as the oxidative fragmentation of the pentose substrate. Both reactions occur simultaneously and in competition at the same",High-evidence marker with top-five rank in at least one Wolffia Leiden cluster and interpretable annotation.,Strong ranked marker with interpretable annotation; keep for first-pass scoring unless manual review finds a problem.,,,Waus8730.v1.chr11.g023640,timepoint,dusk,5552,6.017651351643496,0.9996397694524496
photosynthesis_light_harvesting,Photosynthesis / light harvesting,core_marker,keep_initial,medium,Waus8730.v1.chr5.g116260,-,0;6,4,27.8803,high,"RuBisCO catalyzes two reactions the carboxylation of D- ribulose 1,5-bisphosphate, the primary event in carbon dioxide fixation, as well as the oxidative fragmentation of the pentose substrate. Both reactions occur simultaneously and in competition at the same",High-evidence marker with top-five rank in at least one Wolffia Leiden cluster and interpretable annotation.,Strong ranked marker with interpretable annotation; keep for first-pass scoring unless manual review finds a problem.,,,Waus8730.v1.chr5.g116260,all_cells,all_cells,11084,3.8425923077521813,0.9931432695777698
photosynthesis_light_harvesting,Photosynthesis / light harvesting,core_marker,keep_initial,medium,Waus8730.v1.chr5.g116260,-,0;6,4,27.8803,high,"RuBisCO catalyzes two reactions the carboxylation of D- ribulose 1,5-bisphosphate, the primary event in carbon dioxide fixation, as well as the oxidative fragmentation of the pentose substrate. Both reactions occur simultaneously and in competition at the same",High-evidence marker with top-five rank in at least one Wolffia Leiden cluster and interpretable annotation.,Strong ranked marker with interpretable annotation; keep for first-pass scoring unless manual review finds a problem.,,,Waus8730.v1.chr5.g116260,timepoint,dawn,5532,3.986770520603519,0.9936731742588576
photosynthesis_light_harvesting,Photosynthesis / light harvesting,core_marker,keep_initial,medium,Waus8730.v1.chr5.g116260,-,0;6,4,27.8803,high,"RuBisCO catalyzes two reactions the carboxylation of D- ribulose 1,5-bisphosphate, the primary event in carbon dioxide fixation, as well as the oxidative fragmentation of the pentose substrate. Both reactions occur simultaneously and in competition at the same",High-evidence marker with top-five rank in at least one Wolffia Leiden cluster and interpretable annotation.,Strong ranked marker with interpretable annotation; keep for first-pass scoring unless manual review finds a problem.,,,Waus8730.v1.chr5.g116260,timepoint,dusk,5552,3.698933468866445,0.9926152737752162
rna_binding_regulatory,RNA-binding / regulatory,core_marker,keep_initial,high,Waus8730.v1.chr3.g090140,GRP1,0,2,23.6906,high,glycine-rich RNA-binding,High-evidence marker with top-five rank in at least one Wolffia Leiden cluster and interpretable annotation.,Strong ranked marker with interpretable annotation; keep for first-pass scoring unless manual review finds a problem.,,,GRP1|Waus8730.v1.chr3.g090140,all_cells,all_cells,11084,3.0777404360684115,0.8971490436665464
rna_binding_regulatory,RNA-binding / regulatory,core_marker,keep_initial,high,Waus8730.v1.chr3.g090140,GRP1,0,2,23.6906,high,glycine-rich RNA-binding,High-evidence marker with top-five rank in at least one Wolffia Leiden cluster and interpretable annotation.,Strong ranked marker with interpretable annotation; keep for first-pass scoring unless manual review finds a problem.,,,GRP1|Waus8730.v1.chr3.g090140,timepoint,dawn,5532,2.1474129659434165,0.8112798264642083
rna_binding_regulatory,RNA-binding / regulatory,core_marker,keep_initial,high,Waus8730.v1.chr3.g090140,GRP1,0,2,23.6906,high,glycine-rich RNA-binding,High-evidence marker with top-five rank in at least one Wolffia Leiden cluster and interpretable annotation.,Strong ranked marker with interpretable annotation; keep for first-pass scoring unless manual review finds a problem.,,,GRP1|Waus8730.v1.chr3.g090140,timepoint,dusk,5552,4.004716582453763,0.9827089337175793
rna_binding_regulatory,RNA-binding / regulatory,core_marker,keep_initial,high,Waus8730.v1.chr9.g141430,GRP1,0;3,3,39.1241,high,glycine-rich RNA-binding,High-evidence marker with top-five rank in at least one Wolffia Leiden cluster and interpretable annotation.,Strong ranked marker with interpretable annotation; keep for first-pass scoring unless manual review finds a problem.,,,GRP1|Waus8730.v1.chr9.g141430,all_cells,all_cells,11084,1.4426948174977157,0.6164741970407795
rna_binding_regulatory,RNA-binding / regulatory,core_marker,keep_initial,high,Waus8730.v1.chr9.g141430,GRP1,0;3,3,39.1241,high,glycine-rich RNA-binding,High-evidence marker with top-five rank in at least one Wolffia Leiden cluster and interpretable annotation.,Strong ranked marker with interpretable annotation; keep for first-pass scoring unless manual review finds a problem.,,,GRP1|Waus8730.v1.chr9.g141430,timepoint,dawn,5532,0.5396954104252655,0.40527838033261027
rna_binding_regulatory,RNA-binding / regulatory,core_marker,keep_initial,high,Waus8730.v1.chr9.g141430,GRP1,0;3,3,39.1241,high,glycine-rich RNA-binding,High-evidence marker with top-five rank in at least one Wolffia Leiden cluster and interpretable annotation.,Strong ranked marker with interpretable annotation; keep for first-pass scoring unless manual review finds a problem.,,,GRP1|Waus8730.v1.chr9.g141430,timepoint,dusk,5552,2.342441344861691,0.8269092219020173
rna_binding_regulatory,RNA-binding / regulatory,core_marker,keep_initial,high,Waus8730.v1.chr2.g084870,-,0;11,3,28.3507,high,29 kDa ribonucleoprotein,High-evidence marker with top-five rank in at least one Wolffia Leiden cluster and interpretable annotation.,Strong ranked marker with interpretable annotation; keep for first-pass scoring unless manual review finds a problem.,,,Waus8730.v1.chr2.g084870,all_cells,all_cells,11084,1.7667130216848212,0.7183327318657524
rna_binding_regulatory,RNA-binding / regulatory,core_marker,keep_initial,high,Waus8730.v1.chr2.g084870,-,0;11,3,28.3507,high,29 kDa ribonucleoprotein,High-evidence marker with top-five rank in at least one Wolffia Leiden cluster and interpretable annotation.,Strong ranked marker with interpretable annotation; keep for first-pass scoring unless manual review finds a problem.,,,Waus8730.v1.chr2.g084870,timepoint,dawn,5532,0.9187331424749275,0.556760665220535
rna_binding_regulatory,RNA-binding / regulatory,core_marker,keep_initial,high,Waus8730.v1.chr2.g084870,-,0;11,3,28.3507,high,29 kDa ribonucleoprotein,High-evidence marker with top-five rank in at least one Wolffia Leiden cluster and interpretable annotation.,Strong ranked marker with interpretable annotation; keep for first-pass scoring unless manual review finds a problem.,,,Waus8730.v1.chr2.g084870,timepoint,dusk,5552,2.6116382183327196,0.8793227665706052
stress_chaperone_response,Stress / chaperone response,core_marker,keep_initial,high,Waus8730.v1.chr7.g133850,THI1,0;3;12,1,38.8951,high,"Involved in biosynthesis of the thiamine precursor thiazole. Catalyzes the conversion of NAD and glycine to adenosine diphosphate 5-(2-hydroxyethyl)-4-methylthiazole-2-carboxylic acid (ADT), an adenylated thiazole intermediate. The reaction includes an iron-de",High-evidence marker with top-five rank in at least one Wolffia Leiden cluster and interpretable annotation.,Strong ranked marker with interpretable annotation; keep for first-pass scoring unless manual review finds a problem.,,,THI1|Waus8730.v1.chr7.g133850,all_cells,all_cells,11084,3.3730019695997906,0.8716167448574522
stress_chaperone_response,Stress / chaperone response,core_marker,keep_initial,high,Waus8730.v1.chr7.g133850,THI1,0;3;12,1,38.8951,high,"Involved in biosynthesis of the thiamine precursor thiazole. Catalyzes the conversion of NAD and glycine to adenosine diphosphate 5-(2-hydroxyethyl)-4-methylthiazole-2-carboxylic acid (ADT), an adenylated thiazole intermediate. The reaction includes an iron-de",High-evidence marker with top-five rank in at least one Wolffia Leiden cluster and interpretable annotation.,Strong ranked marker with interpretable annotation; keep for first-pass scoring unless manual review finds a problem.,,,THI1|Waus8730.v1.chr7.g133850,timepoint,dawn,5532,1.8599307216113494,0.7442154736080984
stress_chaperone_response,Stress / chaperone response,core_marker,keep_initial,high,Waus8730.v1.chr7.g133850,THI1,0;3;12,1,38.8951,high,"Involved in biosynthesis of the thiamine precursor thiazole. Catalyzes the conversion of NAD and glycine to adenosine diphosphate 5-(2-hydroxyethyl)-4-methylthiazole-2-carboxylic acid (ADT), an adenylated thiazole intermediate. The reaction includes an iron-de",High-evidence marker with top-five rank in at least one Wolffia Leiden cluster and interpretable annotation.,Strong ranked marker with interpretable annotation; keep for first-pass scoring unless manual review finds a problem.,,,THI1|Waus8730.v1.chr7.g133850,timepoint,dusk,5552,4.880622672746776,0.9985590778097982
stress_chaperone_response,Stress / chaperone response,core_marker,keep_initial,high,Waus8730.v1.chr16.g057270,-,7;13,2,33.4889,high,Protein PLANT CADMIUM RESISTANCE,High-evidence marker with top-five rank in at least one Wolffia Leiden cluster and interpretable annotation.,Strong ranked marker with interpretable annotation; keep for first-pass scoring unless manual review finds a problem.,,,Waus8730.v1.chr16.g057270,all_cells,all_cells,11084,0.7255047448232267,0.3654817755322988
stress_chaperone_response,Stress / chaperone response,core_marker,keep_initial,high,Waus8730.v1.chr16.g057270,-,7;13,2,33.4889,high,Protein PLANT CADMIUM RESISTANCE,High-evidence marker with top-five rank in at least one Wolffia Leiden cluster and interpretable annotation.,Strong ranked marker with interpretable annotation; keep for first-pass scoring unless manual review finds a problem.,,,Waus8730.v1.chr16.g057270,timepoint,dawn,5532,0.6265444765813487,0.3532176428054953
stress_chaperone_response,Stress / chaperone response,core_marker,keep_initial,high,Waus8730.v1.chr16.g057270,-,7;13,2,33.4889,high,Protein PLANT CADMIUM RESISTANCE,High-evidence marker with top-five rank in at least one Wolffia Leiden cluster and interpretable annotation.,Strong ranked marker with interpretable annotation; keep for first-pass scoring unless manual review finds a problem.,,,Waus8730.v1.chr16.g057270,timepoint,dusk,5552,0.8241085279489595,0.37770172910662825
stress_chaperone_response,Stress / chaperone response,core_marker,keep_initial,high,Waus8730.v1.chr3.g095120,-,14,2,10.8817,high,Universal stress protein,High-evidence marker with top-five rank in at least one Wolffia Leiden cluster and interpretable annotation.,Strong ranked marker with interpretable annotation; keep for first-pass scoring unless manual review finds a problem.,,,Waus8730.v1.chr3.g095120,all_cells,all_cells,11084,0.20437365541918764,0.18549260194875497
stress_chaperone_response,Stress / chaperone response,core_marker,keep_initial,high,Waus8730.v1.chr3.g095120,-,14,2,10.8817,high,Universal stress protein,High-evidence marker with top-five rank in at least one Wolffia Leiden cluster and interpretable annotation.,Strong ranked marker with interpretable annotation; keep for first-pass scoring unless manual review finds a problem.,,,Waus8730.v1.chr3.g095120,timepoint,dawn,5532,0.20367149121978628,0.20354302241503977
stress_chaperone_response,Stress / chaperone response,core_marker,keep_initial,high,Waus8730.v1.chr3.g095120,-,14,2,10.8817,high,Universal stress protein,High-evidence marker with top-five rank in at least one Wolffia Leiden cluster and interpretable annotation.,Strong ranked marker with interpretable annotation; keep for first-pass scoring unless manual review finds a problem.,,,Waus8730.v1.chr3.g095120,timepoint,dusk,5552,0.20507329020864878,0.167507204610951
stress_chaperone_response,Stress / chaperone response,core_marker,keep_initial,high,Waus8730.v1.chr20.g087750,-,9,3,36.451,high,Bifunctional monodehydroascorbate reductase and carbonic anhydrase nectarin-3,High-evidence marker with top-five rank in at least one Wolffia Leiden cluster and interpretable annotation.,Strong ranked marker with interpretable annotation; keep for first-pass scoring unless manual review finds a problem.,,,Waus8730.v1.chr20.g087750,all_cells,all_cells,11084,0.4965631073447636,0.22924936845904006
stress_chaperone_response,Stress / chaperone response,core_marker,keep_initial,high,Waus8730.v1.chr20.g087750,-,9,3,36.451,high,Bifunctional monodehydroascorbate reductase and carbonic anhydrase nectarin-3,High-evidence marker with top-five rank in at least one Wolffia Leiden cluster and interpretable annotation.,Strong ranked marker with interpretable annotation; keep for first-pass scoring unless manual review finds a problem.,,,Waus8730.v1.chr20.g087750,timepoint,dawn,5532,0.7905187318230803,0.3458062183658713
stress_chaperone_response,Stress / chaperone response,core_marker,keep_initial,high,Waus8730.v1.chr20.g087750,-,9,3,36.451,high,Bifunctional monodehydroascorbate reductase and carbonic anhydrase nectarin-3,High-evidence marker with top-five rank in at least one Wolffia Leiden cluster and interpretable annotation.,Strong ranked marker with interpretable annotation; keep for first-pass scoring unless manual review finds a problem.,,,Waus8730.v1.chr20.g087750,timepoint,dusk,5552,0.20366640082206067,0.11311239193083573
stress_chaperone_response,Stress / chaperone response,core_marker,keep_initial,high,Waus8730.v1.chr4.g101260,-,12,3,19.8257,high,Belongs to the peroxidase family. Classical plant (class III) peroxidase subfamily,High-evidence marker with top-five rank in at least one Wolffia Leiden cluster and interpretable annotation.,Strong ranked marker with interpretable annotation; keep for first-pass scoring unless manual review finds a problem.,,,Waus8730.v1.chr4.g101260,all_cells,all_cells,11084,0.5038441467965936,0.2435943702634428
stress_chaperone_response,Stress / chaperone response,core_marker,keep_initial,high,Waus8730.v1.chr4.g101260,-,12,3,19.8257,high,Belongs to the peroxidase family. Classical plant (class III) peroxidase subfamily,High-evidence marker with top-five rank in at least one Wolffia Leiden cluster and interpretable annotation.,Strong ranked marker with interpretable annotation; keep for first-pass scoring unless manual review finds a problem.,,,Waus8730.v1.chr4.g101260,timepoint,dawn,5532,0.3910405180883767,0.2010122921185828
stress_chaperone_response,Stress / chaperone response,core_marker,keep_initial,high,Waus8730.v1.chr4.g101260,-,12,3,19.8257,high,Belongs to the peroxidase family. Classical plant (class III) peroxidase subfamily,High-evidence marker with top-five rank in at least one Wolffia Leiden cluster and interpretable annotation.,Strong ranked marker with interpretable annotation; keep for first-pass scoring unless manual review finds a problem.,,,Waus8730.v1.chr4.g101260,timepoint,dusk,5552,0.6162414223754581,0.28602305475504325
stress_chaperone_response,Stress / chaperone response,core_marker,keep_initial,medium,Waus8730.v1.chr4.g106130,-,2;3,5,44.2992,high,Late embryogenesis abundant protein,High-evidence marker with top-five rank in at least one Wolffia Leiden cluster and interpretable annotation.,Strong ranked marker with interpretable annotation; keep for first-pass scoring unless manual review finds a problem.,,,Waus8730.v1.chr4.g106130,all_cells,all_cells,11084,1.691826060651148,0.6561710573800072
stress_chaperone_response,Stress / chaperone response,core_marker,keep_initial,medium,Waus8730.v1.chr4.g106130,-,2;3,5,44.2992,high,Late embryogenesis abundant protein,High-evidence marker with top-five rank in at least one Wolffia Leiden cluster and interpretable annotation.,Strong ranked marker with interpretable annotation; keep for first-pass scoring unless manual review finds a problem.,,,Waus8730.v1.chr4.g106130,timepoint,dawn,5532,1.7455701124811605,0.673355025307303
stress_chaperone_response,Stress / chaperone response,core_marker,keep_initial,medium,Waus8730.v1.chr4.g106130,-,2;3,5,44.2992,high,Late embryogenesis abundant protein,High-evidence marker with top-five rank in at least one Wolffia Leiden cluster and interpretable annotation.,Strong ranked marker with interpretable annotation; keep for first-pass scoring unless manual review finds a problem.,,,Waus8730.v1.chr4.g106130,timepoint,dusk,5552,1.6382756113133188,0.6390489913544669
stress_chaperone_response,Stress / chaperone response,core_marker,keep_initial,medium,Waus8730.v1.chr15.g053120,-,13,5,20.4737,high,Multidrug resistance protein,High-evidence marker with top-five rank in at least one Wolffia Leiden cluster and interpretable annotation.,Strong ranked marker with interpretable annotation; keep for first-pass scoring unless manual review finds a problem.,,,Waus8730.v1.chr15.g053120,all_cells,all_cells,11084,0.2265003315791992,0.15481775532298808
stress_chaperone_response,Stress / chaperone response,core_marker,keep_initial,medium,Waus8730.v1.chr15.g053120,-,13,5,20.4737,high,Multidrug resistance protein,High-evidence marker with top-five rank in at least one Wolffia Leiden cluster and interpretable annotation.,Strong ranked marker with interpretable annotation; keep for first-pass scoring unless manual review finds a problem.,,,Waus8730.v1.chr15.g053120,timepoint,dawn,5532,0.2117206421686035,0.15654374548083877
stress_chaperone_response,Stress / chaperone response,core_marker,keep_initial,medium,Waus8730.v1.chr15.g053120,-,13,5,20.4737,high,Multidrug resistance protein,High-evidence marker with top-five rank in at least one Wolffia Leiden cluster and interpretable annotation.,Strong ranked marker with interpretable annotation; keep for first-pass scoring unless manual review finds a problem.,,,Waus8730.v1.chr15.g053120,timepoint,dusk,5552,0.24122678003370487,0.1530979827089337
stress_chaperone_response,Stress / chaperone response,supporting_marker,supporting_review,medium,Waus8730.v1.chr15.g050040,-,13,7,20.3604,medium,Chaperone protein dnaJ 8,High- or medium-evidence marker within the top-eight ranks; useful as supporting evidence for this candidate program.,"Useful supporting marker, but should be checked manually before being treated as a core program marker.",,,Waus8730.v1.chr15.g050040,all_cells,all_cells,11084,1.8198322842934216,0.7463009743774811
stress_chaperone_response,Stress / chaperone response,supporting_marker,supporting_review,medium,Waus8730.v1.chr15.g050040,-,13,7,20.3604,medium,Chaperone protein dnaJ 8,High- or medium-evidence marker within the top-eight ranks; useful as supporting evidence for this candidate program.,"Useful supporting marker, but should be checked manually before being treated as a core program marker.",,,Waus8730.v1.chr15.g050040,timepoint,dawn,5532,1.7041335928502697,0.7236080983369486
stress_chaperone_response,Stress / chaperone response,supporting_marker,supporting_review,medium,Waus8730.v1.chr15.g050040,-,13,7,20.3604,medium,Chaperone protein dnaJ 8,High- or medium-evidence marker within the top-eight ranks; useful as supporting evidence for this candidate program.,"Useful supporting marker, but should be checked manually before being treated as a core program marker.",,,Waus8730.v1.chr15.g050040,timepoint,dusk,5552,1.935114193706879,0.7689121037463977
unknown_high_marker,Unknown high-ranking marker,watchlist_unknown,unknown_watchlist,watchlist,Waus8730.v1.chr5.g116730,-,2,1,49.9679,high,"Protein of unknown function, DUF538",Strong Wolffia marker with unknown or unclear annotation; keep as a watchlist feature rather than a final biological marker.,Strong marker with unclear/unknown annotation; keep visible as a Wolffia-specific watchlist gene.,,,Waus8730.v1.chr5.g116730,all_cells,all_cells,11084,1.8012247924812599,0.6722302417899675
unknown_high_marker,Unknown high-ranking marker,watchlist_unknown,unknown_watchlist,watchlist,Waus8730.v1.chr5.g116730,-,2,1,49.9679,high,"Protein of unknown function, DUF538",Strong Wolffia marker with unknown or unclear annotation; keep as a watchlist feature rather than a final biological marker.,Strong marker with unclear/unknown annotation; keep visible as a Wolffia-specific watchlist gene.,,,Waus8730.v1.chr5.g116730,timepoint,dawn,5532,2.024139117581437,0.7199927693420102
unknown_high_marker,Unknown high-ranking marker,watchlist_unknown,unknown_watchlist,watchlist,Waus8730.v1.chr5.g116730,-,2,1,49.9679,high,"Protein of unknown function, DUF538",Strong Wolffia marker with unknown or unclear annotation; keep as a watchlist feature rather than a final biological marker.,Strong marker with unclear/unknown annotation; keep visible as a Wolffia-specific watchlist gene.,,,Waus8730.v1.chr5.g116730,timepoint,dusk,5552,1.5791134728749594,0.6246397694524496
unknown_high_marker,Unknown high-ranking marker,watchlist_unknown,unknown_watchlist,watchlist,Waus8730.v1.chr4.g105210,-,13,3,21.6994,high,Protein of unknown function (DUF1645),Strong Wolffia marker with unknown or unclear annotation; keep as a watchlist feature rather than a final biological marker.,Strong marker with unclear/unknown annotation; keep visible as a Wolffia-specific watchlist gene.,,,Waus8730.v1.chr4.g105210,all_cells,all_cells,11084,0.7617851063755223,0.382713821725009
unknown_high_marker,Unknown high-ranking marker,watchlist_unknown,unknown_watchlist,watchlist,Waus8730.v1.chr4.g105210,-,13,3,21.6994,high,Protein of unknown function (DUF1645),Strong Wolffia marker with unknown or unclear annotation; keep as a watchlist feature rather than a final biological marker.,Strong marker with unclear/unknown annotation; keep visible as a Wolffia-specific watchlist gene.,,,Waus8730.v1.chr4.g105210,timepoint,dawn,5532,0.878867815495866,0.4383586406362979
unknown_high_marker,Unknown high-ranking marker,watchlist_unknown,unknown_watchlist,watchlist,Waus8730.v1.chr4.g105210,-,13,3,21.6994,high,Protein of unknown function (DUF1645),Strong Wolffia marker with unknown or unclear annotation; keep as a watchlist feature rather than a final biological marker.,Strong marker with unclear/unknown annotation; keep visible as a Wolffia-specific watchlist gene.,,,Waus8730.v1.chr4.g105210,timepoint,dusk,5552,0.64512416493933,0.32726945244956773
unknown_high_marker,Unknown high-ranking marker,watchlist_unknown,unknown_watchlist,watchlist,Waus8730.v1.chr2.g075880,-,7,4,40.0821,high,"Protein of unknown function, DUF538",Strong Wolffia marker with unknown or unclear annotation; keep as a watchlist feature rather than a final biological marker.,Strong marker with unclear/unknown annotation; keep visible as a Wolffia-specific watchlist gene.,,,Waus8730.v1.chr2.g075880,all_cells,all_cells,11084,1.3277694052899718,0.4886322627210393
unknown_high_marker,Unknown high-ranking marker,watchlist_unknown,unknown_watchlist,watchlist,Waus8730.v1.chr2.g075880,-,7,4,40.0821,high,"Protein of unknown function, DUF538",Strong Wolffia marker with unknown or unclear annotation; keep as a watchlist feature rather than a final biological marker.,Strong marker with unclear/unknown annotation; keep visible as a Wolffia-specific watchlist gene.,,,Waus8730.v1.chr2.g075880,timepoint,dawn,5532,1.1922988606682585,0.4645697758496023
unknown_high_marker,Unknown high-ranking marker,watchlist_unknown,unknown_watchlist,watchlist,Waus8730.v1.chr2.g075880,-,7,4,40.0821,high,"Protein of unknown function, DUF538",Strong Wolffia marker with unknown or unclear annotation; keep as a watchlist feature rather than a final biological marker.,Strong marker with unclear/unknown annotation; keep visible as a Wolffia-specific watchlist gene.,,,Waus8730.v1.chr2.g075880,timepoint,dusk,5552,1.462751943627025,0.5126080691642652
unknown_high_marker,Unknown high-ranking marker,watchlist_unknown,unknown_watchlist,watchlist,Waus8730.v1.chr9.g142880,-,2;3,7,42.2644,medium,"Protein of unknown function, DUF538",Strong Wolffia marker with unknown or unclear annotation; keep as a watchlist feature rather than a final biological marker.,Strong marker with unclear/unknown annotation; keep visible as a Wolffia-specific watchlist gene.,,,Waus8730.v1.chr9.g142880,all_cells,all_cells,11084,2.039494230000921,0.7372789606640202
unknown_high_marker,Unknown high-ranking marker,watchlist_unknown,unknown_watchlist,watchlist,Waus8730.v1.chr9.g142880,-,2;3,7,42.2644,medium,"Protein of unknown function, DUF538",Strong Wolffia marker with unknown or unclear annotation; keep as a watchlist feature rather than a final biological marker.,Strong marker with unclear/unknown annotation; keep visible as a Wolffia-specific watchlist gene.,,,Waus8730.v1.chr9.g142880,timepoint,dawn,5532,1.9071087047239894,0.7154736080983369
unknown_high_marker,Unknown high-ranking marker,watchlist_unknown,unknown_watchlist,watchlist,Waus8730.v1.chr9.g142880,-,2;3,7,42.2644,medium,"Protein of unknown function, DUF538",Strong Wolffia marker with unknown or unclear annotation; keep as a watchlist feature rather than a final biological marker.,Strong marker with unclear/unknown annotation; keep visible as a Wolffia-specific watchlist gene.,,,Waus8730.v1.chr9.g142880,timepoint,dusk,5552,2.17140286217527,0.7590057636887608
