arabidopsis_gene_id,arabidopsis_protein_id,arabidopsis_gene_symbol,wolffia_gene_key,wolffia_ncbi_gene_id,wolffia_locus_tag,wolffia_gene_symbol,wolffia_protein_id,wolffia_product,percent_identity,query_coverage,subject_coverage,evalue,bitscore,top_hit_score_ratio,reciprocal_best_hit,arabidopsis_genes_sharing_wolffia_top_hit,orthology_status,mapping_confidence
AT3G14280,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G14310,NP_188048.1,PME3,144711455,144711455,,LOC144711455,XP_078441588.1,pectinesterase-like,58.0,90.2,93.9,3.2000000000000004e-200,570.0,1.11328125,True,2.0,reciprocal_best_hit,high
AT3G14362,NP_001078153.1,RTFL10,144706711,144706711,,RTFL8,XP_078435839.1,ROTUNDIFOLIA like 8,64.1,81.3,81.3,1.07e-14,59.3,inf,False,5.0,directional_best_hit,low
AT3G14370,NP_188054.1,WAG2,144703942,144703942,,PID2,XP_078432373.1,"AGC (cAMP-dependent, cGMP-dependent and protein kinase C) kinase family protein",46.9,76.7,85.9,3.54e-116,348.0,1.0205278592375366,False,2.0,directional_best_hit,low
AT3G14440,NP_188062.1,NCED3,144708627,144708627,,LOC144708627,XP_078438163.1,"9-cis-epoxycarotenoid dioxygenase NCED1, chloroplastic-like",68.8,85.0,88.0,1.73e-266,740.0,1.0541310541310542,False,1.0,directional_best_hit,low
AT3G14560,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G14680,NP_188086.1,CYP72A14,144710200,144710200,,LOC144710200,XP_078440026.1,cytochrome P450 CYP72A616-like,50.9,96.3,96.4,6.96e-176,503.0,1.0080160320641283,False,2.0,directional_best_hit,low
AT3G14690,NP_001325567.1,CYP72A15,144710200,144710200,,LOC144710200,XP_078440026.1,cytochrome P450 CYP72A616-like,51.7,90.1,96.4,2.14e-181,519.0,1.0236686390532543,True,2.0,reciprocal_best_hit,medium
AT3G14740,NP_974313.1,,144705182,144705182,,LOC144705182,XP_078433865.1,histone-lysine N-methyltransferase TRX1-like isoform X1,35.5,53.6,18.8,2.6e-29,117.0,1.073394495412844,False,1.0,below_threshold,unmapped
AT3G14770,NP_566493.1,SWEET2,144709417,144709417,,LOC144709417,XP_078439093.1,bidirectional sugar transporter SWEET2a-like,58.2,88.1,88.5,1.63e-79,237.0,1.3093922651933703,True,1.0,reciprocal_best_hit,high
AT3G14780,NP_188096.2,,144710491,144710491,,LOC144710491,XP_078440418.1,callose synthase 3-like,47.8,38.3,6.7,1.33e-26,110.0,1.0679611650485437,False,1.0,below_threshold,unmapped
AT3G14850,NP_974314.2,TBL41,144703289,144703289,,TBL38,XP_078431560.1,TRICHOME BIREFRINGENCE-LIKE 38,56.5,90.4,88.6,1.8e-139,399.0,1.2747603833865815,False,4.0,directional_best_hit,low
AT3G15250,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G15356,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G15353,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G15450,NP_566513.1,,144699958,144699958,,LOC144699958,XP_078427436.1,stem-specific protein TSJT1-like,60.6,97.6,96.5,1.46e-106,307.0,1.0622837370242215,False,2.0,directional_best_hit,low
AT3G15500,NP_188169.1,NAC3,144715409,144715409,,LOC144715409,XP_078446441.1,NAC domain-containing protein 68-like,67.8,51.4,66.5,1.43e-78,239.0,1.0436681222707425,False,2.0,directional_best_hit,low
AT3G15518,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G15540,NP_188173.1,IAA19,144709109,144709109,,LOC144709109,XP_078438635.1,auxin-responsive protein IAA1-like,44.6,91.4,46.8,2.4499999999999997e-38,134.0,1.072,False,9.0,directional_best_hit,low
AT3G15650,NP_001189903.1,,144700511,144700511,,LOC144700511,XP_078428040.1,alpha/beta-Hydrolases superfamily protein,59.0,99.6,99.2,4e-116,332.0,inf,False,1.0,directional_best_hit,low
AT3G15670,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G15680,NP_001326186.1,,144701457,144701457,,LOC144701457,XP_078429391.1,RNA-binding protein involved in heterochromatin assembly dri1-like,51.8,94.5,95.2,3.4599999999999996e-54,167.0,inf,True,1.0,reciprocal_best_hit,high
AT3G15700,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G16150,NP_566536.1,ASPGB1,144708362,144708362,,LOC144708362,XP_078437749.1,putative isoaspartyl peptidase/L-asparaginase 2,75.6,99.4,96.7,3.1500000000000002e-173,482.0,1.0104821802935011,True,1.0,reciprocal_best_hit,medium
AT3G16240,NP_188245.1,DELTA-TIP,144703545,144703545,,LOC144703545,XP_078431858.1,aquaporin TIP2-1-like,75.7,98.8,99.2,7.840000000000001e-132,371.0,1.2491582491582491,True,3.0,reciprocal_best_hit,high
AT3G16330,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G16370,NP_188258.1,,144703715,144703715,,LOC144703715,XP_078432075.1,GDSL esterase/lipase APG-like,65.2,92.9,84.7,4.2200000000000004e-148,422.0,1.0765306122448979,True,1.0,reciprocal_best_hit,medium
AT3G16390,NP_001327031.1,NSP3,144707812,144707812,,LOC144707812,XP_078437188.1,galactose oxidase/kelch repeat superfamily protein,46.2,67.5,98.1,3.62e-107,320.0,1.0996563573883162,False,2.0,directional_best_hit,low
AT3G16400,NP_001030709.1,NSP1,144707812,144707812,,LOC144707812,XP_078437188.1,galactose oxidase/kelch repeat superfamily protein,43.6,67.7,98.1,6.12e-95,288.0,1.125,False,2.0,directional_best_hit,low
AT3G16440,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G16470,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G16530,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G16770,NP_188299.1,EBP,144710078,144710078,,LOC144710078,XP_078439869.1,ethylene-responsive transcription factor ERF071-like,40.6,76.6,83.3,7.170000000000001e-35,122.0,1.0608695652173914,False,1.0,directional_best_hit,low
AT3G16800,NP_001319572.1,,144715449,144715449,,LOC144715449,XP_078446495.1,putative protein phosphatase 2C 41 isoform X1,52.0,99.7,99.4,1.6e-120,350.0,1.1945392491467577,False,1.0,directional_best_hit,low
AT3G16920,NP_188317.3,CTL2,144712777,144712777,,LOC144712777,XP_078443209.1,chitinase-like protein 1,72.0,78.2,72.5,1.01e-151,431.0,2.317204301075269,False,1.0,directional_best_hit,low
AT3G17600,NP_188387.1,IAA31,144709109,144709109,,LOC144709109,XP_078438635.1,auxin-responsive protein IAA1-like,38.0,75.3,32.2,1.9e-22,90.5,1.0486674391657012,False,9.0,below_threshold,unmapped
AT3G17690,NP_188396.2,CNGC19,144704903,144704903,,LOC144704903,XP_078433609.1,putative cyclic nucleotide-gated ion channel 9 isoform X1,38.3,79.4,79.9,8.63e-121,377.0,1.0244565217391304,False,1.0,directional_best_hit,low
AT3G18260,NP_566604.1,,144701001,144701001,,LOC144701001,XP_078428756.1,reticulon family protein isoform X1,39.1,95.1,83.7,6.08e-47,154.0,1.0065359477124183,False,1.0,directional_best_hit,low
AT3G18280,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G18450,NP_188474.1,,144713619,144713619,,LOC144713619,XP_078444389.1,protein PLANT CADMIUM RESISTANCE 2-like,48.5,72.3,48.9,1.72e-40,137.0,1.1610169491525424,False,3.0,directional_best_hit,low
AT3G18560,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G18660,NP_001030722.1,PGSIP1,144705755,144705755,,PGSIP2,XP_078434688.1,plant glycogenin-like starch initiation protein 2,57.6,88.5,92.8,1.96e-246,693.0,5.923076923076923,False,4.0,directional_best_hit,low
AT3G18670,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G18950,NP_188525.1,,144712245,144712245,,LOC144712245,XP_078442593.1,protein JINGUBANG-like,60.8,71.7,72.6,6.02e-112,337.0,2.4962962962962965,False,3.0,directional_best_hit,low
AT3G19370,NP_001118660.1,,144710148,144710148,,LOC144710148,XP_078439953.1,filament-like plant protein 4,26.0,41.8,32.6,2.64e-16,82.0,1.6367265469061876,False,1.0,below_threshold,unmapped
AT3G19430,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G19450,NP_188576.1,ATCAD4,144713067,144713067,,CAD5,XP_078443674.1,cinnamyl alcohol dehydrogenase 5,62.1,96.2,98.6,3.1500000000000004e-163,459.0,1.282122905027933,True,2.0,reciprocal_best_hit,high
AT3G19615,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G20160,NP_188651.1,,144706495,144706495,,LOC144706495,XP_078435602.1,"heterodimeric geranylgeranyl pyrophosphate synthase large subunit 1, chloroplastic-like",63.8,88.4,90.4,1.85e-127,367.0,inf,False,2.0,directional_best_hit,low
AT3G20340,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G20450,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G20570,NP_566665.1,ENODL9,144707809,144707809,,LOC144707809,XP_078437184.1,early nodulin-like protein 3,40.6,70.4,68.3,1e-28,105.0,1.2455516014234875,False,1.0,directional_best_hit,low
AT3G20840,NP_188720.2,PLT1,144713283,144713283,,LOC144713283,XP_078443969.1,AP2-like ethylene-responsive transcription factor AIL5,87.2,34.1,45.5,4.36e-119,358.0,1.022857142857143,False,2.0,below_threshold,unmapped
AT3G20880,NP_188724.2,WIP4,144713263,144713263,,NTT,XP_078443951.1,C2H2-type zinc finger family protein,55.0,83.7,97.9,3.13e-122,356.0,1.0626865671641792,False,3.0,directional_best_hit,low
AT3G21180,NP_188755.2,ACA9,144708826,144708826,,LOC144708826,XP_078438392.1,"calcium-transporting ATPase 5, plasma membrane-type-like",71.7,95.2,94.6,0.0,1410.0,1.113744075829384,False,2.0,directional_best_hit,low
AT3G21240,NP_188761.1,4CL2,144705245,144705245,,LOC144705245,XP_078433959.1,4-coumarate-CoA ligase 1-like,67.0,96.0,97.1,1e-259,719.0,1.1130030959752322,True,2.0,reciprocal_best_hit,high
AT3G21270,NP_188764.1,DOF2,144703685,144703685,,DOF2,XP_078432041.1,DOF zinc finger protein 2,56.6,70.1,67.6,1.6900000000000002e-35,122.0,1.0166666666666666,True,2.0,reciprocal_best_hit,medium
AT3G21340,NP_188771.2,,144700600,144700600,,LOC144700600,XP_078428167.1,LRR receptor-like serine/threonine-protein kinase IOS1,43.2,98.1,98.8,6.16e-187,560.0,1.0313075506445673,False,1.0,directional_best_hit,low
AT3G21510,NP_188788.1,AHP1,144705117,144705117,,LOC144705117,XP_078433780.1,histidine-containing phosphotransfer protein 2-like,52.9,88.3,93.2,1.37e-44,142.0,inf,True,2.0,reciprocal_best_hit,high
AT3G21520,NP_188789.2,DMP1,144711087,144711087,,DMP2,XP_078441139.1,"transmembrane protein, putative (DUF679 domain membrane protein 2)",54.2,80.2,88.0,5.28e-63,192.0,inf,False,2.0,directional_best_hit,low
AT3G21550,NP_566687.1,DMP2,144711087,144711087,,DMP2,XP_078441139.1,"transmembrane protein, putative (DUF679 domain membrane protein 2)",59.6,90.8,89.5,6.130000000000001e-73,217.0,inf,True,2.0,reciprocal_best_hit,high
AT3G21560,NP_188793.1,UGT84A2,144713092,144713092,,LOC144713092,XP_078443707.1,gallate 1-beta-glucosyltransferase-like,38.7,92.9,92.7,2.66e-108,330.0,1.2890625,False,5.0,directional_best_hit,low
AT3G21600,NP_188797.1,,144715332,144715332,,LOC144715332,XP_078446399.1,"protein EARLY-RESPONSIVE TO DEHYDRATION 7, chloroplastic-like",33.3,90.6,81.2,3.85e-52,178.0,inf,False,1.0,directional_best_hit,low
AT3G21680,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G21710,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G21720,NP_188809.2,ICL,144707649,144707649,,LOC144707649,XP_078436999.1,isocitrate lyase-like,65.4,100.0,100.0,2.7200000000000003e-272,753.0,4.327586206896552,True,1.0,reciprocal_best_hit,high
AT3G21770,NP_188814.1,,144701093,144701093,,LOC144701093,XP_078428916.1,peroxidase 27-like,51.4,96.0,96.6,2.24e-99,295.0,1.006825938566553,False,6.0,directional_best_hit,low
AT3G22060,NP_566697.1,,144704123,144704123,,LOC144704123,XP_078432499.1,cysteine-rich receptor-like protein kinase 10 isoform X1,41.5,81.7,30.5,1.3399999999999999e-45,160.0,1.3675213675213675,False,1.0,below_threshold,unmapped
AT3G22120,NP_001327425.1,CWLP,144704989,144704989,,LOC144704989,XP_078433695.1,36.4 kDa proline-rich protein-like,69.4,23.9,61.3,1.29e-35,125.0,1.016260162601626,False,2.0,below_threshold,unmapped
AT3G22235,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G22240,NP_566703.4,,144704698,144704698,,LOC144704698,XP_078433339.1,protein CYSTEINE-RICH TRANSMEMBRANE MODULE 4-like,62.7,70.8,67.6,1.49e-13,58.2,1.0139372822299653,False,2.0,directional_best_hit,low
AT3G22275,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G22415,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G22600,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G22620,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G22740,NP_566715.1,HMT3,144707742,144707742,,LOC144707742,XP_078437105.1,homocysteine S-methyltransferase 2-like,63.8,93.9,97.5,7.110000000000001e-157,441.0,1.3164179104477611,False,1.0,directional_best_hit,low
AT3G22830,NP_188922.1,HSFA6B,144707826,144707826,,LOC144707826,XP_078437201.1,heat stress transcription factor A-2b-like,62.8,60.8,77.6,1.7999999999999999e-93,282.0,1.247787610619469,True,1.0,reciprocal_best_hit,medium
AT3G22840,NP_188923.1,ELIP1,144715206,144715206,,LOC144715206,XP_078446248.1,"early light-induced protein, chloroplastic-like",61.7,82.1,85.9,2.23e-57,177.0,inf,False,2.0,directional_best_hit,low
AT3G22910,NP_188931.1,,144708826,144708826,,LOC144708826,XP_078438392.1,"calcium-transporting ATPase 5, plasma membrane-type-like",56.4,91.9,87.1,0.0,973.0,1.0704070407040704,False,2.0,directional_best_hit,low
AT3G23030,NP_001326722.1,IAA2,144709109,144709109,,LOC144709109,XP_078438635.1,auxin-responsive protein IAA1-like,46.9,62.5,47.8,1.04e-41,145.0,1.1507936507936507,False,9.0,directional_best_hit,low
AT3G23090,NP_001326990.1,,144701887,144701887,,LOC144701887,XP_078429809.1,protein WVD2-like 3,57.3,34.7,55.9,2.83e-33,122.0,1.4071510957324105,True,1.0,below_threshold,unmapped
AT3G23190,NP_188960.1,,144710662,144710662,,LOC144710662,XP_078440611.1,uncharacterized protein LOC144710662,37.9,49.5,78.8,1.98e-16,72.4,inf,False,1.0,below_threshold,unmapped
AT3G23250,NP_188966.1,MYB15,144700267,144700267,,LOC144700267,XP_078427864.1,transcription factor MYB15-like,78.3,40.4,43.2,1.2e-65,205.0,1.0406091370558375,False,2.0,below_threshold,unmapped
AT3G23430,NP_188985.2,PHO1,144700234,144700234,,PHO1,XP_078427822.1,phosphate 1 isoform X1,55.0,99.4,93.8,2.05e-285,805.0,1.2777777777777777,True,1.0,reciprocal_best_hit,high
AT3G23570,NP_001326293.1,,144707072,144707072,,LOC144707072,XP_078436320.1,"endo-1,3;1,4-beta-D-glucanase-like",53.1,100.0,96.7,9.949999999999999e-89,261.0,inf,False,1.0,directional_best_hit,low
AT3G23730,NP_566738.1,XTH16,144713048,144713048,,LOC144713048,XP_078443655.1,LOW QUALITY PROTEIN: xyloglucan endotransglucosylase protein 1-like,68.5,95.9,97.5,1.0499999999999999e-140,396.0,1.0025316455696203,False,4.0,directional_best_hit,low
AT3G23800,NP_189022.1,SBP3,144716112,144716112,,LOC144716112,XP_078447288.1,selenium-binding protein 2-like,74.4,98.1,99.4,1.03e-281,769.0,inf,False,1.0,directional_best_hit,low
AT3G23810,NP_189023.1,SAHH2,144704249,144704249,,LOC144704249,XP_078432726.1,adenosylhomocysteinase,88.0,100.0,100.0,0.0,869.0,inf,False,1.0,directional_best_hit,low
AT3G23890,NP_189031.1,TOPII,144701018,144701018,,TOPII,XP_078428795.1,topoisomerase II isoform X1,61.7,98.6,98.6,0.0,1598.0,13.098360655737705,True,1.0,reciprocal_best_hit,high
AT3G24020,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G24463,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G24520,NP_189095.1,HSFC1,144708338,144708338,,LOC144708338,XP_078437716.1,heat shock factor protein HSF8-like,43.7,49.7,52.6,3.7400000000000004e-49,167.0,1.0182926829268293,False,1.0,below_threshold,unmapped
AT3G24535,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G25190,NP_189156.1,,144710617,144710617,,LOC144710617,XP_078440554.1,vacuolar iron transporter homolog 2-like,51.0,87.2,85.3,3.26e-53,169.0,1.310077519379845,False,3.0,directional_best_hit,low
AT3G25290,NP_001030764.1,,144711367,144711367,,LOC144711367,XP_078441481.1,cytochrome b561 and DOMON domain-containing protein At3g25290-like,49.6,92.6,91.2,2.62e-117,345.0,1.0147058823529411,True,2.0,reciprocal_best_hit,medium
AT3G25710,NP_189199.1,BHLH32,144713536,144713536,,LOC144713536,XP_078444254.1,transcription factor bHLH30-like,48.0,73.5,75.2,4.52e-62,199.0,1.5793650793650793,False,3.0,directional_best_hit,low
AT3G25717,NP_850631.2,RTFL16,144706711,144706711,,RTFL8,XP_078435839.1,ROTUNDIFOLIA like 8,53.1,80.0,66.7,5.62e-08,42.0,inf,False,5.0,directional_best_hit,low
AT3G25760,NP_189204.1,AOC1,144703468,144703468,,LOC144703468,XP_078431763.1,"allene oxide cyclase, chloroplastic-like",63.4,68.5,69.6,7.7e-76,229.0,inf,False,2.0,directional_best_hit,low
AT3G25770,NP_566776.1,AOC2,144703468,144703468,,LOC144703468,XP_078431763.1,"allene oxide cyclase, chloroplastic-like",65.1,68.8,69.6,4.24e-75,227.0,inf,False,2.0,directional_best_hit,low
AT3G25930,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G25950,NP_189224.1,,144716312,144716312,,LOC144716312,XP_078447558.1,DNA-binding storekeeper,51.3,93.6,94.7,1.68e-78,236.0,inf,False,1.0,directional_best_hit,low
AT3G25980,NP_189227.1,MAD2,144710026,144710026,,MAD2,XP_078439801.1,DNA-binding HORMA family protein,78.3,99.0,99.5,5.66e-114,322.0,inf,True,1.0,reciprocal_best_hit,high
AT3G26200,NP_189251.1,CYP71B22,144708780,144708780,,LOC144708780,XP_078438343.1,cytochrome P450 71A1-like,41.0,95.4,95.7,1.4100000000000002e-122,366.0,1.0547550432276658,False,4.0,directional_best_hit,low
AT3G26450,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G26610,NP_189293.1,,144703042,144703042,,LOC144703042,XP_078431244.1,polygalacturonase At1g48100-like,50.3,79.8,74.2,6.36e-136,400.0,1.2658227848101267,False,1.0,directional_best_hit,low
AT3G26740,NP_189308.1,CCL,144711255,144711255,,CCL,XP_078441331.1,CCR-like protein,55.8,58.2,62.2,1.2800000000000001e-26,95.9,inf,True,1.0,reciprocal_best_hit,medium
AT3G26760,NP_189311.2,,144705437,144705437,,LOC144705437,XP_078434231.1,"borneol dehydrogenase, mitochondrial-like",45.1,87.7,93.5,9.87e-71,219.0,1.0138888888888888,False,1.0,directional_best_hit,low
AT3G26830,NP_189318.1,PAD3,144708780,144708780,,LOC144708780,XP_078438343.1,cytochrome P450 71A1-like,40.5,92.0,90.6,1.03e-107,328.0,1.1006711409395973,False,4.0,directional_best_hit,low
AT3G27060,NP_189342.1,TSO2,144716072,144716072,,TSO2,XP_078447227.1,ferritin/ribonucleotide reductase-like family protein,76.5,100.0,100.0,7.63e-194,535.0,inf,True,1.0,reciprocal_best_hit,high
AT3G27200,NP_566810.1,,144707977,144707977,,LOC144707977,XP_078437392.1,uclacyanin 1-like,43.1,62.1,50.5,3.7e-25,95.5,1.0246781115879828,False,3.0,directional_best_hit,low
AT3G27360,NP_189372.1,,144700560,144700560,,LOC144700560,XP_078428119.1,histone H3.2,99.3,100.0,100.0,6.82e-87,248.0,1.0,False,5.0,directional_best_hit,low
AT3G27630,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G28345,NP_189475.1,ABCB15,144712737,144712737,,LOC144712737,XP_078443154.1,putative multidrug resistance protein,67.4,99.5,99.1,0.0,1590.0,1.0218508997429305,True,1.0,reciprocal_best_hit,medium
AT3G28540,NP_189495.1,,144701086,144701086,,LOC144701086,XP_078428906.1,AAA-ATPase At3g28580-like,48.6,89.0,94.5,2.22e-130,386.0,2.1807909604519775,False,5.0,directional_best_hit,low
AT3G28550,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G28600,NP_189501.2,,144701086,144701086,,LOC144701086,XP_078428906.1,AAA-ATPase At3g28580-like,47.4,91.8,91.9,7.29e-131,386.0,2.0104166666666665,False,5.0,directional_best_hit,low
AT3G28750,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G28910,NP_189533.1,MYB30,144713433,144713433,,LOC144713433,XP_078444108.1,transcription factor MYB96-like,50.9,98.1,96.6,2.36e-91,273.0,1.05,False,1.0,directional_best_hit,low
AT3G29000,NP_189542.1,,144704680,144704680,,LOC144704680,XP_078433309.1,putative calcium-binding protein CML45,33.3,96.9,96.1,1.01e-17,75.9,1.6572052401746726,False,2.0,directional_best_hit,low
AT3G29240,NP_566847.1,,144702184,144702184,,LOC144702184,XP_078430248.1,PPR containing protein (DUF179),48.5,73.5,77.7,1.77e-65,205.0,1.0677083333333333,True,1.0,reciprocal_best_hit,medium
AT3G29370,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G29410,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G29430,NP_189589.1,,144706495,144706495,,LOC144706495,XP_078435602.1,"heterodimeric geranylgeranyl pyrophosphate synthase large subunit 1, chloroplastic-like",65.9,83.5,89.2,2.55e-133,382.0,3.183333333333333,False,2.0,directional_best_hit,low
AT3G30180,NP_566852.1,BR6OX2,144702108,144702108,,LOC144702108,XP_078430122.1,cytochrome P450 85A-like,56.4,95.7,95.7,8.579999999999999e-187,528.0,1.0232558139534884,True,2.0,reciprocal_best_hit,medium
AT3G30580,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G30725,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G32980,NP_850652.1,,144703809,144703809,,LOC144703809,XP_078432203.1,peroxidase superfamily protein,49.4,87.5,93.4,8.24e-94,281.0,1.0035714285714286,False,2.0,directional_best_hit,low
AT3G42800,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G43190,NP_001326640.1,SUS4,144711225,144711225,,LOC144711225,XP_078441282.1,sucrose synthase 1-like,73.4,99.5,98.2,0.0,1211.0,1.0193602693602695,True,2.0,reciprocal_best_hit,medium
AT3G43250,NP_189911.1,,144702521,144702521,,LOC144702521,XP_078430700.1,coiled-coil protein (DUF572),57.9,68.3,56.0,1.04e-63,200.0,inf,False,1.0,directional_best_hit,low
AT3G43270,NP_189913.3,,144713630,144713630,,LOC144713630,XP_078444405.1,pectinesterase-like,53.4,85.8,88.2,4.08e-171,492.0,1.110609480812641,False,1.0,directional_best_hit,low
AT3G43430,NP_189929.1,,144712286,144712286,,LOC144712286,XP_078442647.1,brassinosteroid-responsive RING protein 1-like,43.8,47.9,46.1,5.47e-18,75.1,1.0899854862119012,False,3.0,below_threshold,unmapped
AT3G43720,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G43800,NP_189966.1,GSTU27,144707436,144707436,,LOC144707436,XP_078436667.1,glutathione S-transferase U25-like,51.7,92.5,92.4,1.1300000000000001e-72,219.0,1.6343283582089552,False,5.0,directional_best_hit,low
AT3G43960,NP_566867.1,,144702884,144702884,,LOC144702884,XP_078431015.1,cysteine proteinase mucunain-like,49.9,87.0,73.0,5.3599999999999995e-104,313.0,1.0064308681672025,False,4.0,directional_best_hit,low
AT3G44220,NP_190008.1,,144710920,144710920,,LOC144710920,XP_078440889.1,NDR1/HIN1-like protein 1,48.3,98.5,99.1,7.11e-73,218.0,2.1372549019607843,False,5.0,directional_best_hit,low
AT3G44260,NP_190012.1,CAF1a,144705152,144705152,,LOC144705152,XP_078433828.1,putative CCR4-associated factor 1 homolog 9,58.0,95.4,92.0,1.3299999999999998e-104,305.0,1.1172161172161172,True,2.0,reciprocal_best_hit,high
AT3G44310,NP_001078234.1,NIT1,144710160,144710160,,LOC144710160,XP_078439967.1,bifunctional nitrilase/nitrile hydratase NIT4A-like,65.2,91.0,91.9,2.5e-152,431.0,inf,False,1.0,directional_best_hit,low
AT3G44550,NP_190041.2,FAR5,144705553,144705553,,LOC144705553,XP_078434417.1,alcohol-forming fatty acyl-CoA reductase-like,49.0,98.8,98.4,6.29e-151,439.0,1.2651296829971181,False,2.0,directional_best_hit,low
AT3G44720,NP_190058.1,ADT4,144705198,144705198,,LOC144705198,XP_078433900.1,arogenate dehydratase 1-like,70.5,86.1,74.1,4.34e-170,484.0,1.2941176470588236,False,2.0,directional_best_hit,low
AT3G44860,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G45010,NP_190087.1,scpl48,144700053,144700053,,LOC144700053,XP_078427560.1,serine carboxypeptidase-like,65.7,91.4,92.1,1.38e-231,645.0,3.0861244019138754,False,1.0,directional_best_hit,low
AT3G45070,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G45610,NP_190147.1,DOF6,144702673,144702673,,LOC144702673,XP_078430803.1,dof-type zinc finger DNA-binding family protein,61.4,36.3,36.5,1.79e-36,129.0,1.1217391304347826,False,4.0,below_threshold,unmapped
AT3G45700,NP_190156.1,,144706956,144706956,,LOC144706956,XP_078436178.1,protein NRT1/ PTR FAMILY 2.11-like,32.7,97.3,97.7,1.0999999999999999e-89,285.0,1.1264822134387351,False,4.0,directional_best_hit,low
AT3G45730,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G45870,NP_190173.2,UMAMIT3,144715605,144715605,,UMAMIT9,XP_078446678.1,nodulin MtN21 /EamA-like transporter family protein,32.3,86.5,87.4,2.08e-49,169.0,1.0368098159509203,False,4.0,directional_best_hit,low
AT3G45930,NP_190179.1,,144705143,144705143,,LOC144705143,XP_078433817.1,histone H4,100.0,100.0,100.0,1.6399999999999998e-67,196.0,1.0,False,6.0,directional_best_hit,low
AT3G45970,NP_190183.1,EXLA1,144716781,144716781,,LOC144716781,XP_078448152.1,expansin-like A1,53.5,97.0,95.2,5.27e-96,281.0,inf,True,2.0,reciprocal_best_hit,high
AT3G45980,NP_190184.1,HTB9,144706687,144706687,,LOC144706687,XP_078435813.1,histone H2B.11,84.9,100.0,100.0,3.9199999999999996e-61,184.0,1.0165745856353592,False,1.0,directional_best_hit,low
AT3G46070,NP_190193.1,,144701411,144701411,,LOC144701411,XP_078429358.1,C2H2-type zinc finger family protein,66.7,26.5,27.1,2.37e-11,58.2,1.0430107526881722,False,7.0,below_threshold,unmapped
AT3G46080,NP_190194.1,,144701411,144701411,,LOC144701411,XP_078429358.1,C2H2-type zinc finger family protein,57.9,33.5,32.2,2.84e-12,60.5,1.106032906764168,False,7.0,below_threshold,unmapped
AT3G46090,NP_190195.1,ZAT7,144701411,144701411,,LOC144701411,XP_078429358.1,C2H2-type zinc finger family protein,41.4,81.5,78.5,3.06e-13,63.2,1.1087719298245615,False,7.0,directional_best_hit,low
AT3G46230,NP_190209.1,HSP17.4,144714151,144714151,,LOC144714151,XP_078444972.1,17.3 kDa class I heat shock protein-like,70.9,100.0,100.0,1.46e-74,218.0,1.0234741784037558,True,2.0,reciprocal_best_hit,medium
AT3G46270,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G46280,,,,,,,,,,,,,,,,,no_hit,unmapped
AT3G46320,NP_850660.1,,144705143,144705143,,LOC144705143,XP_078433817.1,histone H4,100.0,100.0,100.0,1.6399999999999998e-67,196.0,1.0,False,6.0,directional_best_hit,low
